1632413171.0,"Sep 23, 2021",16:06:11,-15252.586113
1632413172.0,"Sep 23, 2021",16:06:12,-13498.870225
1632413173.0,"Sep 23, 2021",16:06:13,-11741.830224
1632413174.0,"Sep 23, 2021",16:06:14,-9991.180225
1632413175.0,"Sep 23, 2021",16:06:15,-8238.720000
1632413176.0,"Sep 23, 2021",16:06:16,-6482.442337
1632413177.0,"Sep 23, 2021",16:06:17,-4729.350113
1632413178.0,"Sep 23, 2021",16:06:18,-2968.522224
1632413179.0,"Sep 23, 2021",16:06:19,-1219.488888
1632413180.0,"Sep 23, 2021",16:06:20,537.972000
1632413181.0,"Sep 23, 2021",16:06:21,2287.466224
1632413182.0,"Sep 23, 2021",16:06:22,4039.676337
1632413183.0,"Sep 23, 2021",16:06:23,5795.997337
1632413184.0,"Sep 23, 2021",16:06:24,7541.953775
1632413185.0,"Sep 23, 2021",16:06:25,9306.017888
1632413186.0,"Sep 23, 2021",16:06:26,11062.090225
1632413187.0,"Sep 23, 2021",16:06:27,12816.602887
1632413188.0,"Sep 23, 2021",16:06:28,14574.334888
1632413189.0,"Sep 23, 2021",16:06:29,16326.948000
1632413190.0,"Sep 23, 2021",16:06:30,18072.116112
1632413191.0,"Sep 23, 2021",16:06:31,19818.190338
1632413192.0,"Sep 23, 2021",16:06:32,21583.939112
1632413193.0,"Sep 23, 2021",16:06:33,23334.183112
1632413194.0,"Sep 23, 2021",16:06:34,25082.540000
1632413195.0,"Sep 23, 2021",16:06:35,26836.924000
1632413196.0,"Sep 23, 2021",16:06:36,28591.985888
1632413197.0,"Sep 23, 2021",16:06:37,30342.477663
1632413198.0,"Sep 23, 2021",16:06:38,11976.324247
1632413199.0,"Sep 23, 2021",16:06:39,-31689.504662
1632413200.0,"Sep 23, 2021",16:06:40,-29934.696000
1632413201.0,"Sep 23, 2021",16:06:41,-28183.931888
1632413202.0,"Sep 23, 2021",16:06:42,-26433.759887
1632413203.0,"Sep 23, 2021",16:06:43,-24670.895776
1632413204.0,"Sep 23, 2021",16:06:44,-22922.100000
1632413205.0,"Sep 23, 2021",16:06:45,-21178.766341
1632413206.0,"Sep 23, 2021",16:06:46,-19402.384226
1632413207.0,"Sep 23, 2021",16:06:47,-17636.953112
1632413208.0,"Sep 23, 2021",16:06:48,-15887.408000
1632413209.0,"Sep 23, 2021",16:06:49,-14152.696114
1632413210.0,"Sep 23, 2021",16:06:50,-12368.323888
1632413211.0,"Sep 23, 2021",16:06:51,-10617.453887
1632413212.0,"Sep 23, 2021",16:06:52,-8884.612112
1632413213.0,"Sep 23, 2021",16:06:53,-7103.136000
1632413214.0,"Sep 23, 2021",16:06:54,-5351.925775
1632413215.0,"Sep 23, 2021",16:06:55,-3591.712000
1632413216.0,"Sep 23, 2021",16:06:56,-1842.544662
1632413217.0,"Sep 23, 2021",16:06:57,-84.148000
1632413218.0,"Sep 23, 2021",16:06:58,1667.665112
1632413219.0,"Sep 23, 2021",16:06:59,3422.099112
1632413220.0,"Sep 23, 2021",16:07:00,5170.749888
